Fecha,Equipo_Local,Equipo_Visitante,Torneo,Goles_Local,Goles_Visitante,Resultado_Real,Prediccion,Prediccion_Correcta,Prob_Derrota,Prob_Empate,Prob_Victoria,Forma_Local_Pts,Forma_Visit_Pts,Dif_Forma_Pts,H2H_Victorias,H2H_Empates,H2H_Derrotas,Campo_Neutral,Tipo_Torneo,Año,Mes,Conjunto_ML,Modelo
1978-06-01,Germany,Poland,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.2697,0.2678,0.4625,7,15,-8,7,3,0,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-02,Argentina,Hungary,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.1532,0.2114,0.6354,12,10,2,1,1,1,0,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-02,France,Italy,FIFA World Cup,1.0,2.0,Derrota,Derrota,1,0.4622,0.2705,0.2673,13,8,5,0,3,7,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-02,Mexico,Tunisia,FIFA World Cup,1.0,3.0,Derrota,Victoria,0,0.1978,0.205,0.5972,9,4,5,0,0,0,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-03,Austria,Spain,FIFA World Cup,2.0,1.0,Victoria,Derrota,0,0.3857,0.2654,0.3489,7,13,-6,2,0,3,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-03,Brazil,Sweden,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.155,0.2166,0.6284,10,7,3,5,0,1,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-03,Iran,Netherlands,FIFA World Cup,0.0,3.0,Derrota,Derrota,1,0.562,0.2253,0.2127,5,15,-10,0,0,0,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-03,Peru,Scotland,FIFA World Cup,3.0,1.0,Victoria,Derrota,0,0.5229,0.247,0.2301,7,8,-1,0,0,1,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-06,Argentina,France,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.1219,0.2342,0.644,12,12,0,3,3,1,0,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-06,Germany,Mexico,FIFA World Cup,6.0,0.0,Victoria,Victoria,1,0.2143,0.2302,0.5554,7,6,1,1,2,0,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-06,Hungary,Italy,FIFA World Cup,1.0,3.0,Derrota,Derrota,1,0.4111,0.2844,0.3045,7,8,-1,3,3,4,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-06,Poland,Tunisia,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.1659,0.1993,0.6347,13,4,9,0,0,0,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-07,Austria,Sweden,FIFA World Cup,1.0,0.0,Victoria,Derrota,0,0.4153,0.2504,0.3343,7,8,-1,5,0,5,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-07,Brazil,Spain,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.2417,0.235,0.5233,11,10,1,2,0,1,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-07,Iran,Scotland,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.3294,0.2325,0.4381,4,5,-1,0,0,0,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-07,Netherlands,Peru,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.1361,0.2225,0.6414,15,10,5,1,0,0,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-10,Argentina,Italy,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.2594,0.2644,0.4761,12,8,4,1,1,3,0,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-10,France,Hungary,FIFA World Cup,3.0,1.0,Victoria,Derrota,0,0.4385,0.2468,0.3147,9,6,3,1,2,7,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-10,Germany,Tunisia,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.169,0.1691,0.6619,7,3,4,0,0,0,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-10,Mexico,Poland,FIFA World Cup,1.0,3.0,Derrota,Derrota,1,0.7479,0.1504,0.1017,3,13,-10,0,0,2,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-11,Iran,Peru,FIFA World Cup,1.0,4.0,Derrota,Derrota,1,0.4105,0.2251,0.3644,5,10,-5,0,0,0,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-11,Spain,Sweden,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.2557,0.279,0.4652,8,8,0,2,3,1,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-11,Austria,Brazil,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.5115,0.2737,0.2148,9,9,0,0,3,3,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-11,Netherlands,Scotland,FIFA World Cup,2.0,3.0,Derrota,Victoria,0,0.2504,0.2717,0.4779,13,3,10,2,1,3,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-14,Argentina,Poland,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1617,0.2149,0.6235,9,13,-4,3,1,1,0,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-14,Austria,Netherlands,FIFA World Cup,1.0,5.0,Derrota,Victoria,0,0.2971,0.2397,0.4632,9,10,-1,4,3,2,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-14,Brazil,Peru,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.1234,0.2402,0.6364,11,10,1,9,0,1,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-14,Germany,Italy,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.4693,0.2629,0.2678,5,11,-6,2,3,5,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-18,Germany,Netherlands,FIFA World Cup,2.0,2.0,Empate,Victoria,0,0.274,0.2635,0.4625,6,10,-4,5,3,2,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-18,Austria,Italy,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.5408,0.2478,0.2115,6,11,-5,2,2,6,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-18,Peru,Poland,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.5571,0.2237,0.2192,7,10,-3,0,0,1,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-18,Argentina,Brazil,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.2876,0.3418,0.3706,12,11,1,1,2,7,0,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-21,Italy,Netherlands,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.2312,0.3098,0.459,13,8,5,2,3,1,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-21,Argentina,Peru,FIFA World Cup,6.0,0.0,Victoria,Victoria,1,0.0812,0.2346,0.6842,10,7,3,6,3,1,0,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-21,Austria,Germany,FIFA World Cup,3.0,2.0,Victoria,Derrota,0,0.6665,0.1909,0.1426,6,7,-1,0,3,7,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-21,Brazil,Poland,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.1892,0.2331,0.5777,9,10,-1,5,0,1,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-24,Brazil,Italy,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.3077,0.2587,0.4336,11,10,1,3,0,4,1,World Cup,1978,6,Entrenamiento,Gradient Boosting
1978-06-25,Argentina,Netherlands,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.2489,0.2251,0.526,10,8,2,0,0,2,0,World Cup,1978,6,Entrenamiento,Gradient Boosting
1982-06-13,Argentina,Belgium,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.1185,0.218,0.6635,9,6,3,1,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-14,Brazil,Russia,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.1677,0.2373,0.595,11,9,2,4,1,1,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-14,Italy,Poland,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.3309,0.3307,0.3384,5,9,-4,1,4,1,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-15,Hungary,El Salvador,FIFA World Cup,10.0,1.0,Victoria,Victoria,1,0.3076,0.273,0.4194,6,9,-3,1,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-15,Peru,Cameroon,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.2103,0.2842,0.5055,13,7,6,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-15,Scotland,New Zealand,FIFA World Cup,5.0,2.0,Victoria,Victoria,1,0.3473,0.2372,0.4155,7,7,0,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-16,England,France,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.2894,0.2971,0.4134,13,9,4,5,2,3,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-16,Germany,Algeria,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.1655,0.234,0.6005,10,5,5,0,0,1,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-16,Spain,Honduras,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.1698,0.2226,0.6076,13,6,7,0,0,0,0,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-17,Chile,Austria,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.2682,0.2865,0.4453,10,10,0,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-17,Czechoslovakia,Kuwait,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.4558,0.2302,0.3139,5,12,-7,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-17,Yugoslavia,Northern Ireland,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.1195,0.282,0.5985,13,4,9,1,0,1,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-18,Argentina,Hungary,FIFA World Cup,4.0,1.0,Victoria,Victoria,1,0.1978,0.2323,0.5699,8,9,-1,2,1,1,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-18,Brazil,Scotland,FIFA World Cup,4.0,1.0,Victoria,Victoria,1,0.1269,0.1638,0.7093,13,10,3,3,2,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-18,Italy,Peru,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.4237,0.2568,0.3195,5,11,-6,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-19,Belgium,El Salvador,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.1533,0.165,0.6816,9,8,1,1,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-19,Poland,Cameroon,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.273,0.2375,0.4895,10,7,3,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-19,Russia,New Zealand,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.2511,0.2424,0.5064,8,6,2,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-20,England,Czechoslovakia,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1361,0.2469,0.617,13,5,8,6,2,2,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-20,Germany,Chile,FIFA World Cup,4.0,1.0,Victoria,Victoria,1,0.2238,0.2275,0.5488,7,7,0,3,0,2,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-20,Spain,Yugoslavia,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.1709,0.3163,0.5128,11,11,0,4,4,2,0,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-21,Algeria,Austria,FIFA World Cup,0.0,2.0,Derrota,Victoria,0,0.3554,0.2835,0.3611,7,13,-6,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-21,France,Kuwait,FIFA World Cup,4.0,1.0,Victoria,Derrota,0,0.3989,0.2251,0.3759,6,10,-4,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-21,Honduras,Northern Ireland,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.1319,0.1697,0.6984,6,2,4,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-22,Belgium,Hungary,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.2323,0.2672,0.5005,12,6,6,4,0,2,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-22,Poland,Peru,FIFA World Cup,5.0,1.0,Victoria,Victoria,1,0.212,0.237,0.5511,8,9,-1,2,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-22,Russia,Scotland,FIFA World Cup,2.0,2.0,Empate,Victoria,0,0.1785,0.2591,0.5624,8,7,1,2,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-23,Brazil,New Zealand,FIFA World Cup,4.0,0.0,Victoria,Victoria,1,0.1097,0.0937,0.7967,13,3,10,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-23,Italy,Cameroon,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.3731,0.2639,0.3629,3,7,-4,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-23,Argentina,El Salvador,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.0866,0.1467,0.7667,10,7,3,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-24,Algeria,Chile,FIFA World Cup,3.0,2.0,Victoria,Victoria,1,0.2077,0.2406,0.5517,7,6,1,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-24,France,Czechoslovakia,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.2397,0.2911,0.4693,6,4,2,5,2,3,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-24,Honduras,Yugoslavia,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.5407,0.1989,0.2604,4,8,-4,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-25,England,Kuwait,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.1814,0.1999,0.6186,13,7,6,0,0,0,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-25,Germany,Austria,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.2438,0.2319,0.5244,10,15,-5,8,1,1,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-25,Spain,Northern Ireland,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.069,0.1969,0.7341,11,3,8,3,2,0,0,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-28,Austria,France,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.3301,0.3077,0.3623,12,4,8,3,1,6,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-28,Poland,Belgium,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.2346,0.3033,0.462,8,10,-2,4,3,3,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-29,Germany,England,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.4534,0.2877,0.259,12,13,-1,4,1,5,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-06-29,Italy,Argentina,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.2395,0.3258,0.4347,4,12,-8,4,2,1,1,World Cup,1982,6,Entrenamiento,Gradient Boosting
1982-07-01,Austria,Northern Ireland,FIFA World Cup,2.0,2.0,Empate,Victoria,0,0.2215,0.257,0.5215,9,6,3,0,0,0,1,World Cup,1982,7,Entrenamiento,Gradient Boosting
1982-07-01,Belgium,Russia,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.5457,0.252,0.2023,7,8,-1,0,0,3,1,World Cup,1982,7,Entrenamiento,Gradient Boosting
1982-07-02,Argentina,Brazil,FIFA World Cup,1.0,3.0,Derrota,Derrota,1,0.4184,0.2669,0.3148,9,13,-4,0,4,6,1,World Cup,1982,7,Entrenamiento,Gradient Boosting
1982-07-02,Spain,Germany,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.3372,0.3068,0.356,8,10,-2,2,3,5,0,World Cup,1982,7,Entrenamiento,Gradient Boosting
1982-07-04,France,Northern Ireland,FIFA World Cup,4.0,1.0,Victoria,Victoria,1,0.1627,0.2252,0.6121,7,6,1,4,1,0,1,World Cup,1982,7,Entrenamiento,Gradient Boosting
1982-07-04,Poland,Russia,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.3403,0.3308,0.3288,8,8,0,2,0,4,1,World Cup,1982,7,Entrenamiento,Gradient Boosting
1982-07-05,Italy,Brazil,FIFA World Cup,3.0,2.0,Victoria,Derrota,0,0.4428,0.2289,0.3283,7,15,-8,4,0,4,1,World Cup,1982,7,Entrenamiento,Gradient Boosting
1982-07-05,Spain,England,FIFA World Cup,0.0,0.0,Empate,Derrota,0,0.4549,0.2977,0.2474,7,13,-6,2,0,8,0,World Cup,1982,7,Entrenamiento,Gradient Boosting
1982-07-08,Poland,Italy,FIFA World Cup,0.0,2.0,Derrota,Victoria,0,0.2568,0.3516,0.3916,9,9,0,1,5,1,1,World Cup,1982,7,Entrenamiento,Gradient Boosting
1982-07-08,Germany,France,FIFA World Cup,3.0,3.0,Empate,Victoria,0,0.3102,0.3181,0.3717,10,10,0,3,3,4,1,World Cup,1982,7,Entrenamiento,Gradient Boosting
1982-07-10,Poland,France,FIFA World Cup,3.0,2.0,Victoria,Derrota,0,0.484,0.2648,0.2512,8,11,-3,1,1,5,1,World Cup,1982,7,Entrenamiento,Gradient Boosting
1982-07-11,Italy,Germany,FIFA World Cup,3.0,1.0,Victoria,Victoria,1,0.2667,0.2959,0.4374,11,11,0,4,4,2,1,World Cup,1982,7,Entrenamiento,Gradient Boosting
1986-05-31,Bulgaria,Italy,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.3912,0.3194,0.2894,7,6,1,1,3,4,1,World Cup,1986,5,Entrenamiento,Gradient Boosting
1986-06-01,Canada,France,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.5495,0.2068,0.2437,3,10,-7,0,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-01,Spain,Brazil,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.3877,0.3132,0.2991,13,13,0,1,1,3,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-02,Russia,Hungary,FIFA World Cup,6.0,0.0,Victoria,Derrota,0,0.3809,0.2839,0.3352,1,12,-11,5,2,3,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-02,Argentina,South Korea,FIFA World Cup,3.0,1.0,Victoria,Derrota,0,0.4099,0.2183,0.3719,3,7,-4,0,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-02,Morocco,Poland,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.2488,0.2692,0.482,4,2,2,1,1,1,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-03,Algeria,Northern Ireland,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.4476,0.2649,0.2875,2,9,-7,0,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-03,Mexico,Belgium,FIFA World Cup,2.0,1.0,Victoria,Victoria,1,0.1214,0.2773,0.6013,10,6,4,2,0,1,0,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-03,Portugal,England,FIFA World Cup,1.0,0.0,Victoria,Derrota,0,0.5394,0.2781,0.1825,10,15,-5,0,5,5,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-04,Paraguay,Iraq,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.2197,0.2633,0.517,11,5,6,0,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-04,Scotland,Denmark,FIFA World Cup,0.0,1.0,Derrota,Victoria,0,0.127,0.2414,0.6316,8,5,3,8,0,1,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-04,Uruguay,Germany,FIFA World Cup,1.0,1.0,Empate,Derrota,0,0.465,0.2737,0.2613,6,13,-7,1,0,4,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-05,Italy,Argentina,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.1963,0.2983,0.5055,7,5,2,5,2,1,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-05,South Korea,Bulgaria,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.2999,0.2658,0.4344,7,8,-1,0,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-05,France,Russia,FIFA World Cup,1.0,1.0,Empate,Empate,1,0.2396,0.406,0.3544,13,4,9,2,4,3,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-06,Brazil,Algeria,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.0403,0.1132,0.8465,13,2,11,2,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-06,England,Morocco,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.159,0.2622,0.5789,12,4,8,0,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-06,Hungary,Canada,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.194,0.2089,0.5971,9,3,6,0,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-07,Northern Ireland,Spain,FIFA World Cup,1.0,2.0,Derrota,Derrota,1,0.386,0.3727,0.2413,7,12,-5,1,3,3,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-07,Poland,Portugal,FIFA World Cup,1.0,0.0,Victoria,Derrota,0,0.4433,0.3024,0.2543,3,10,-7,1,1,3,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-07,Mexico,Paraguay,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.1495,0.2547,0.5959,10,11,-1,2,1,0,0,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-08,Denmark,Uruguay,FIFA World Cup,6.0,1.0,Victoria,Victoria,1,0.3291,0.2232,0.4477,7,4,3,0,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-08,Germany,Scotland,FIFA World Cup,2.0,1.0,Victoria,Empate,0,0.3257,0.3435,0.3307,11,7,4,2,4,3,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-08,Iraq,Belgium,FIFA World Cup,1.0,2.0,Derrota,Victoria,0,0.2149,0.219,0.5661,4,3,1,0,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-09,Hungary,France,FIFA World Cup,0.0,3.0,Derrota,Derrota,1,0.3562,0.3228,0.321,9,11,-2,5,2,3,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-09,Russia,Canada,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1884,0.2476,0.564,5,3,2,0,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-10,Argentina,Bulgaria,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.1605,0.236,0.6035,5,8,-3,5,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-10,South Korea,Italy,FIFA World Cup,2.0,3.0,Derrota,Victoria,0,0.3056,0.2386,0.4557,8,8,0,0,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-11,England,Poland,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.1992,0.3117,0.4891,10,5,5,1,2,1,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-11,Mexico,Iraq,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.1864,0.2635,0.5501,10,3,7,0,0,0,0,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-11,Paraguay,Belgium,FIFA World Cup,2.0,2.0,Empate,Victoria,0,0.1026,0.2132,0.6843,11,6,5,1,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-11,Portugal,Morocco,FIFA World Cup,1.0,3.0,Derrota,Victoria,0,0.2112,0.2558,0.533,7,2,5,0,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-12,Algeria,Spain,FIFA World Cup,0.0,3.0,Derrota,Derrota,1,0.6021,0.1931,0.2048,1,12,-11,0,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-12,Northern Ireland,Brazil,FIFA World Cup,0.0,3.0,Derrota,Derrota,1,0.6141,0.1786,0.2073,6,13,-7,0,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-13,Denmark,Germany,FIFA World Cup,2.0,0.0,Victoria,Derrota,0,0.5404,0.2471,0.2126,9,11,-2,1,2,7,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-13,Scotland,Uruguay,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.3267,0.2785,0.3947,4,3,1,1,0,2,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-15,Mexico,Bulgaria,FIFA World Cup,2.0,0.0,Victoria,Victoria,1,0.0998,0.2421,0.6581,10,5,5,1,3,0,0,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-15,Russia,Belgium,FIFA World Cup,3.0,4.0,Derrota,Victoria,0,0.1111,0.1932,0.6957,8,7,1,4,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-16,Argentina,Uruguay,FIFA World Cup,1.0,0.0,Victoria,Victoria,1,0.1698,0.2411,0.5891,7,4,3,5,3,2,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-16,Brazil,Poland,FIFA World Cup,4.0,0.0,Victoria,Victoria,1,0.0818,0.1587,0.7595,13,4,9,6,1,1,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-17,Italy,France,FIFA World Cup,0.0,2.0,Derrota,Victoria,0,0.2114,0.3167,0.4719,11,11,0,6,3,1,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-17,Morocco,Germany,FIFA World Cup,0.0,1.0,Derrota,Derrota,1,0.5693,0.2174,0.2133,5,8,-3,0,0,3,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-18,Denmark,Spain,FIFA World Cup,1.0,5.0,Derrota,Derrota,1,0.4093,0.3258,0.2649,12,12,0,1,2,4,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-18,England,Paraguay,FIFA World Cup,3.0,0.0,Victoria,Victoria,1,0.2503,0.2738,0.4759,10,9,1,0,0,0,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-21,Brazil,France,FIFA World Cup,1.0,1.0,Empate,Victoria,0,0.1898,0.2519,0.5583,13,13,0,4,1,1,1,World Cup,1986,6,Entrenamiento,Gradient Boosting
1986-06-21,Mexico,Germany,FIFA World Cup,0.0,0.0,Empate,Victoria,0,0.3107,0.3022,0.3871,10,10,0,1,2,2,0,World Cup,1986,6,Entrenamiento,Gradient Boosting
